,ClassName,FileName,Unnamed: 0,XMax,XMin,YMax,YMin
2011,Person,21661947cb135c66.jpg,3092.0,0.414844,0.14765599999999998,1.0,0.311458
2012,Person,21661947cb135c66.jpg,3093.0,0.046875,0.00625,0.4375,0.371875
2013,Person,21661947cb135c66.jpg,3094.0,0.041406,0.017188,0.486458,0.445833
2014,Person,21661947cb135c66.jpg,3095.0,0.085938,0.044531,0.4375,0.372917
2015,Person,21661947cb135c66.jpg,3096.0,0.075781,0.050781,0.54375,0.440625
2016,Person,21661947cb135c66.jpg,3097.0,0.552344,0.396094,0.998958,0.294792
2017,Person,21661947cb135c66.jpg,3098.0,0.783594,0.492188,0.998958,0.236458
2018,Person,f58b9edaf11038e4.jpg,360.0,0.24375,0.0875,0.990619,0.625704
2019,Person,f58b9edaf11038e4.jpg,361.0,0.09375,0.001875,0.999062,0.6425890000000001
2020,Truck,02f54ee833ca7056.jpg,1348.0,0.311875,0.019375,0.996234,0.579096
2021,Person,a40f549ae2602a5d.jpg,1315.0,0.463768,0.136232,0.852,0.33399999999999996
2022,Person,a40f549ae2602a5d.jpg,1316.0,0.805797,0.44058,0.858,0.306
2023,Person,12ccb1e47f8ecbf3.jpg,2597.0,0.8382350000000001,0.026144,0.973856,0.104575
2024,Car,1b8b52d147205555.jpg,503.0,0.999062,0.0,0.91875,0.4575
2025,Car,74749daf1fc5b4d1.jpg,985.0,0.9775,0.026875,0.964286,0.343254
2026,Car,74749daf1fc5b4d1.jpg,986.0,0.3075,0.26125,0.375,0.35119
2027,Car,74749daf1fc5b4d1.jpg,987.0,0.750625,0.711875,0.386905,0.355159
2028,Car,bab3f32dd2fea0a4.jpg,1018.0,0.94875,0.12875,0.747891,0.333646
2029,Car,bab3f32dd2fea0a4.jpg,1019.0,0.058125,0.000625,0.444236,0.317713
2030,Car,67c77592fa2fa48f.jpg,1198.0,0.38875,0.368125,0.855535,0.8348969999999999
2031,Car,67c77592fa2fa48f.jpg,1199.0,0.38875,0.3725,0.8658540000000001,0.8424020000000001
2032,Car,67c77592fa2fa48f.jpg,1200.0,0.414375,0.3925,0.8677299999999999,0.836773
2033,Car,67c77592fa2fa48f.jpg,1201.0,0.445,0.4275,0.855535,0.8348969999999999
2034,Car,67c77592fa2fa48f.jpg,1202.0,0.561875,0.523125,0.8846149999999999,0.8442780000000001
2035,Car,67c77592fa2fa48f.jpg,1203.0,0.999375,0.829375,0.999062,0.778612
2036,Car,969ca97d77d950e3.jpg,2255.0,0.365833,0.184167,0.096875,0.0
2037,Car,969ca97d77d950e3.jpg,2256.0,0.348333,0.211667,0.10875,0.078125
2038,Truck,be7ddfe224bbe9cf.jpg,465.0,0.79375,0.20625,0.478125,0.165625
2039,Truck,be7ddfe224bbe9cf.jpg,466.0,0.775,0.209375,0.942187,0.590625
2040,Person,167ba5795e694b8e.jpg,1560.0,0.7025,0.181667,0.83875,0.231875
2041,Person,12d09e154d949478.jpg,1526.0,0.23366,0.02451,0.5800649999999999,0.022876
2042,Person,12d09e154d949478.jpg,1527.0,0.6781050000000001,0.6013069999999999,0.787582,0.668301
2043,Car,c151676fc6219ecb.jpg,2574.0,0.972518,0.080674,0.71875,0.38375
2044,Truck,a0e0efd59afe473c.jpg,1172.0,0.850625,0.13375,0.833959,0.231707
2045,Car,ed75ba4009dc076a.jpg,74.0,0.7402340000000001,0.060547,0.842448,0.208333
2046,Truck,3749256ce060c0de.jpg,1182.0,0.93875,0.026875,0.8475,0.318333
2047,Person,46cc743053148fc4.jpg,2903.0,0.74,0.406875,0.940901,0.32364
2048,Truck,9bd21505c1910a33.jpg,1433.0,0.02875,0.0,0.414167,0.3125
2049,Truck,9bd21505c1910a33.jpg,1434.0,0.1575,0.0,0.464167,0.235
2050,Truck,9bd21505c1910a33.jpg,1435.0,0.999375,0.085625,0.603333,0.054166999999999986
2051,Person,994506c59ba5b362.jpg,2563.0,0.84875,0.755625,0.8575,0.4975
2052,Person,994506c59ba5b362.jpg,2564.0,0.97,0.875625,0.836667,0.494167
2053,Truck,b4572dfa73857ed1.jpg,246.0,0.97125,0.191875,0.942884,0.023408
2054,Person,fb3fe2ae8530ec0b.jpg,948.0,0.91369,0.25297600000000003,0.9375,0.024554
2055,Person,a18d0d11cd92d906.jpg,2930.0,0.746002,0.0,0.999375,0.0
2056,Person,a04399632732d368.jpg,3704.0,0.94,0.05,0.979248,0.009079
2057,Truck,89c6e87debea1f98.jpg,499.0,0.714375,0.065,0.5946600000000001,0.061489
2058,Truck,5329429949a0c02d.jpg,1406.0,0.90625,0.1275,0.7725,0.224167
2059,Truck,e74657ac711d6e88.jpg,929.0,0.321875,0.044375,0.7310220000000001,0.237113
2060,Truck,e74657ac711d6e88.jpg,930.0,0.12125,0.0,0.653233,0.401125
2061,Truck,e74657ac711d6e88.jpg,931.0,0.91875,0.230625,0.8678540000000001,0.104967
2062,Truck,e74657ac711d6e88.jpg,932.0,0.999375,0.910625,0.589503,0.384255
2063,Truck,fa8a1d042787b0ac.jpg,883.0,0.308125,0.02375,0.745833,0.601667
2064,Truck,fa8a1d042787b0ac.jpg,884.0,0.620625,0.59125,0.678333,0.6375
2065,Truck,fa8a1d042787b0ac.jpg,885.0,0.7125,0.64,0.713333,0.63
2066,Truck,66a3b8c9cbb593b0.jpg,982.0,0.92561,0.0,0.998,0.0
2067,Truck,66a3b8c9cbb593b0.jpg,983.0,0.99878,0.929268,0.8140000000000001,0.544
2068,Car,d7dcb466fa6245e9.jpg,2195.0,0.803125,0.2675,0.756426,0.277846
2069,Truck,083fe185c33ff147.jpg,52.0,0.145,0.0,0.428975,0.22577600000000006
2070,Car,94e8fdb3ac67fe39.jpg,1933.0,0.944444,0.031046,0.8888889999999999,0.15196099999999998
2071,Car,94e8fdb3ac67fe39.jpg,1934.0,0.194444,0.068627,0.400327,0.29085
2072,Car,94e8fdb3ac67fe39.jpg,1935.0,0.921569,0.8300649999999999,0.423203,0.359477
2073,Car,94e8fdb3ac67fe39.jpg,1936.0,0.998366,0.879085,0.472222,0.359477
2074,Car,69ad529f6536c773.jpg,1700.0,0.928125,0.123125,0.795556,0.112222
2075,Car,69ad529f6536c773.jpg,1701.0,0.428125,0.12875,0.221111,0.157778
2076,Person,f12329844a352727.jpg,1814.0,0.770312,0.0625,0.803711,0.130859
2077,Person,f12329844a352727.jpg,1815.0,0.983594,0.546094,0.999023,0.50293
2078,Person,f12329844a352727.jpg,1816.0,0.971094,0.742188,0.672852,0.243164
2079,Truck,c7e04af692e6c681.jpg,837.0,0.889375,0.0,0.969167,0.2175
2080,Car,2b1be542a039eeea.jpg,26.0,0.7975,0.13375,0.831609,0.5014109999999999
2081,Truck,be401b0c7e9318ac.jpg,1262.0,0.971875,0.036875,0.969831,0.250222
2082,Truck,5a971fcfbddaa709.jpg,75.0,0.996875,0.221875,0.951219,0.021576
2083,Person,493451d242a4db07.jpg,47.0,0.529375,0.1425,0.928125,0.000625
2084,Truck,93fd0cb96577bbaa.jpg,1431.0,0.680625,0.27125,0.6591670000000001,0.4875
2085,Truck,93fd0cb96577bbaa.jpg,1432.0,0.275,0.0,0.644167,0.5283329999999999
2086,Car,daec96e01be79dfb.jpg,609.0,0.069375,0.0,0.5155810000000001,0.441926
2087,Car,daec96e01be79dfb.jpg,610.0,0.053125,0.008125,0.457035,0.430595
2088,Car,daec96e01be79dfb.jpg,611.0,0.0925,0.04125,0.491974,0.420208
2089,Car,daec96e01be79dfb.jpg,612.0,0.170625,0.071875,0.491974,0.418319
2090,Car,daec96e01be79dfb.jpg,613.0,0.23625,0.14375,0.480642,0.4164310000000001
2091,Car,daec96e01be79dfb.jpg,614.0,0.295,0.23125,0.449481,0.395656
2092,Car,daec96e01be79dfb.jpg,615.0,0.518125,0.420625,0.434372,0.368272
2093,Car,daec96e01be79dfb.jpg,616.0,0.483125,0.421875,0.405099,0.362606
2094,Car,daec96e01be79dfb.jpg,617.0,0.6025,0.423125,0.4976390000000001,0.364495
2095,Car,daec96e01be79dfb.jpg,618.0,0.999375,0.44,0.999056,0.097262
2096,Car,69f70453a9033b18.jpg,999.0,0.999375,0.146875,0.545,0.246667
2097,Truck,418f005f85e2e436.jpg,778.0,0.988125,0.245,0.960833,0.304167
2098,Car,8d461c565376c895.jpg,1140.0,0.896675,0.032067,1.0,0.025037
2099,Car,8d461c565376c895.jpg,1141.0,0.248219,0.0,0.488954,0.08542000000000001
2100,Car,8d461c565376c895.jpg,1142.0,0.998812,0.699525,0.382916,0.0
2101,Car,ed4102556a6ec2b6.jpg,1858.0,0.958125,0.603125,0.8258549999999999,0.565171
2102,Car,732c77491955d630.jpg,1893.0,1.0,0.89875,0.647385,0.397781
2103,Car,732c77491955d630.jpg,1894.0,0.999375,0.9275,0.457211,0.34389899999999995
2104,Person,421fde4b3e381b81.jpg,772.0,0.890625,0.164375,0.983114,0.057223
2105,Person,83c8fe8a8a9ad51c.jpg,205.0,0.46375,0.319375,0.893058,0.263602
2106,Person,83c8fe8a8a9ad51c.jpg,206.0,0.999375,0.00375,0.930582,0.173546
2107,Car,7c9f4bcdecf4d3fd.jpg,138.0,1.0,0.046875,0.888172,0.13763399999999998
2108,Person,70587d0ceee20d2f.jpg,2184.0,0.996109,0.801556,1.0,0.556478
2109,Person,70587d0ceee20d2f.jpg,2185.0,0.998703,0.0,0.998339,0.410299
2110,Person,110d9c8aaee95aa5.jpg,3759.0,0.86,0.281667,0.921875,0.14125
2111,Truck,034c4b8af86836fe.jpg,1187.0,0.978125,0.035625,0.8175,0.1725
2112,Truck,034c4b8af86836fe.jpg,1188.0,0.184375,0.0,0.428333,0.1925
2113,Truck,034c4b8af86836fe.jpg,1189.0,0.635,0.52,0.361667,0.203333
2114,Truck,034c4b8af86836fe.jpg,1190.0,0.999375,0.75125,0.581667,0.151667
2115,Truck,b3f335b3703d015e.jpg,325.0,0.8640620000000001,0.138281,0.8448469999999999,0.206116
2116,Truck,f0f681ded8dcb793.jpg,334.0,0.978125,0.156875,0.956667,0.228333
2117,Car,0b80ca53194090fa.jpg,2510.0,0.37875,0.001875,0.9525,0.741667
2118,Car,0b80ca53194090fa.jpg,2511.0,0.97625,0.595,0.954167,0.735
2119,Truck,d581b1e32d963602.jpg,26.0,0.798125,0.624375,0.614167,0.541667
2120,Truck,d581b1e32d963602.jpg,27.0,0.999375,0.86375,0.625,0.53
2121,Truck,94ae1b8d6b891804.jpg,1364.0,0.764853,0.220138,0.7082350000000001,0.284706
2122,Car,37f54caea0b7bcb7.jpg,2088.0,0.999375,0.0,0.842067,0.093159
2123,Car,37f54caea0b7bcb7.jpg,2089.0,0.999375,0.743125,0.477438,0.184134
2124,Car,94384f4bf0694589.jpg,1081.0,0.328125,0.0,0.464063,0.1625
2125,Car,94384f4bf0694589.jpg,1082.0,0.9625,0.042188,0.645312,0.278125
2126,Car,94384f4bf0694589.jpg,1083.0,0.998438,0.85,0.496875,0.315625
2127,Car,dbe74e60a1862a1f.jpg,176.0,0.10375,0.030625,0.451668,0.404619
2128,Car,dbe74e60a1862a1f.jpg,177.0,0.124375,0.033125,0.534645,0.42515
2129,Car,dbe74e60a1862a1f.jpg,178.0,0.10625,0.039375,0.467921,0.4294270000000001
2130,Truck,f3913c225f6d3749.jpg,18.0,0.965625,0.0,0.935272,0.011257
2131,Car,db0593a1eb7725ea.jpg,506.0,0.396875,0.051562,0.71875,0.464583
2132,Car,db0593a1eb7725ea.jpg,507.0,0.90625,0.475,0.775,0.43125
2133,Car,db0593a1eb7725ea.jpg,508.0,0.998438,0.903125,0.81875,0.572917
2134,Person,9fb2c3cee6c7a2a9.jpg,553.0,0.899582,0.025941,0.99,0.0
2135,Truck,22a3ba5f0653ce18.jpg,266.0,0.82,0.464375,0.7313850000000001,0.176249
2136,Car,af88e52694192c19.jpg,788.0,0.342187,0.0,0.672917,0.40625
2137,Person,ab5017b8086f780a.jpg,823.0,0.41875,0.31,0.773333,0.418333
2138,Person,ab5017b8086f780a.jpg,824.0,0.28375,0.1225,0.613333,0.253333
2139,Person,ab5017b8086f780a.jpg,825.0,0.255,0.2225,0.66,0.491667
2140,Person,ab5017b8086f780a.jpg,826.0,0.29125,0.24125,0.668333,0.466667
2141,Person,ab5017b8086f780a.jpg,827.0,0.335,0.27625,0.73,0.456667
2142,Person,ab5017b8086f780a.jpg,828.0,0.63375,0.34375,0.623333,0.295
2143,Person,ab5017b8086f780a.jpg,829.0,0.6425,0.5225,0.756667,0.453333
2144,Person,ab5017b8086f780a.jpg,830.0,0.59625,0.5275,0.741667,0.463333
2145,Person,ab5017b8086f780a.jpg,831.0,0.70125,0.62125,0.72,0.465
2146,Person,ab5017b8086f780a.jpg,832.0,0.71625,0.645,0.668333,0.466667
2147,Person,ab5017b8086f780a.jpg,833.0,0.845,0.68125,0.56,0.293333
2148,Person,2312c339d2acf1c8.jpg,1187.0,0.06875,0.0,0.845,0.705833
2149,Person,2312c339d2acf1c8.jpg,1188.0,0.256875,0.12,0.999167,0.675833
2150,Person,2312c339d2acf1c8.jpg,1189.0,0.370625,0.280625,0.719167,0.578333
2151,Person,2312c339d2acf1c8.jpg,1190.0,0.42625,0.320625,0.8175,0.624167
2152,Person,2312c339d2acf1c8.jpg,1191.0,0.590625,0.4675,0.999167,0.638333
2153,Person,2312c339d2acf1c8.jpg,1192.0,0.714375,0.58,0.999167,0.724167
2154,Person,2312c339d2acf1c8.jpg,1193.0,0.665625,0.61,0.7225,0.581667
2155,Person,2312c339d2acf1c8.jpg,1194.0,0.99,0.86625,0.999167,0.630833
2156,Person,7a6febea016691ed.jpg,366.0,0.715447,0.187617,0.920188,0.12018800000000003
2157,Person,135b6ce876219820.jpg,191.0,0.461921,0.134106,0.8189850000000001,0.0
2158,Person,135b6ce876219820.jpg,192.0,0.988411,0.672185,0.754967,0.0
2159,Truck,85c0cfbb2b2d337b.jpg,1295.0,0.26625,0.015625,0.988333,0.790833
2160,Truck,85c0cfbb2b2d337b.jpg,1296.0,0.999375,0.44625,0.999167,0.429167
2161,Person,4a947e11df727ec7.jpg,416.0,0.998919,0.103784,0.584879,0.0
2162,Truck,ad2f2c379ffba5b5.jpg,1260.0,0.975625,0.235,0.786207,0.293596
2163,Person,7290d96531ad49c1.jpg,1782.0,0.523438,0.0,0.575,0.0
2164,Person,7290d96531ad49c1.jpg,1783.0,0.63125,0.317187,0.342187,0.0
2165,Person,7290d96531ad49c1.jpg,1784.0,0.998438,0.748438,0.304688,0.0
2166,Car,239fdf385541b8f3.jpg,524.0,0.94875,0.07875,0.798311,0.166979
2167,Car,239fdf385541b8f3.jpg,525.0,0.999375,0.844375,0.452158,0.146341
2168,Car,1166df7c4b89a02d.jpg,2205.0,0.511,0.28600000000000003,0.750667,0.616
2169,Car,4f790d7609d613cc.jpg,941.0,0.240625,0.0025,0.975,0.723333
2170,Car,4f790d7609d613cc.jpg,942.0,0.295,0.1075,0.868333,0.703333
2171,Car,4f790d7609d613cc.jpg,943.0,0.3675,0.274375,0.808333,0.705
2172,Car,4f790d7609d613cc.jpg,944.0,0.4075,0.34,0.780833,0.7
2173,Car,4f790d7609d613cc.jpg,945.0,0.44875,0.388125,0.739167,0.6775
2174,Car,4f790d7609d613cc.jpg,946.0,0.634375,0.581875,0.770833,0.6875
2175,Car,4f790d7609d613cc.jpg,947.0,0.8725,0.616875,0.8425,0.689167
2176,Car,4f790d7609d613cc.jpg,948.0,0.9925,0.634375,0.963333,0.71
2177,Car,4f790d7609d613cc.jpg,949.0,0.999375,0.740625,0.999167,0.756667
2178,Truck,83ce15e5a204aa95.jpg,606.0,0.79375,0.28625,0.680067,0.365159
2179,Truck,83ce15e5a204aa95.jpg,607.0,0.06,0.0,0.553601,0.462312
2180,Truck,418b2e134673edeb.jpg,968.0,0.939636,0.016,0.930165,0.170708
2181,Truck,d484f07b1821fb43.jpg,1373.0,0.97625,0.6725,0.797183,0.249765
2182,Person,24bc8803177cdf3e.jpg,2078.0,0.05625,0.0,0.735417,0.36875
2183,Person,24bc8803177cdf3e.jpg,2079.0,0.1125,0.023438,0.75,0.366667
2184,Person,24bc8803177cdf3e.jpg,2080.0,0.182812,0.09375,0.76875,0.377083
2185,Person,24bc8803177cdf3e.jpg,2081.0,0.19375,0.128125,0.683333,0.379167
2186,Person,24bc8803177cdf3e.jpg,2082.0,0.271875,0.210938,0.533333,0.39375
2187,Person,24bc8803177cdf3e.jpg,2083.0,0.335938,0.26875,0.5875,0.385417
2188,Person,24bc8803177cdf3e.jpg,2084.0,0.515625,0.4625,0.520833,0.36875
2189,Person,24bc8803177cdf3e.jpg,2085.0,0.907812,0.804688,0.63125,0.30625
2190,Person,d7b9ed36c35c1274.jpg,3161.0,0.794375,0.736875,0.81,0.4244439999999999
2191,Person,d7b9ed36c35c1274.jpg,3162.0,0.3075,0.20375,0.856667,0.394444
2192,Person,d7b9ed36c35c1274.jpg,3163.0,0.40125,0.3,0.921111,0.362222
2193,Person,d7b9ed36c35c1274.jpg,3164.0,0.5725,0.50375,0.71,0.467778
2194,Person,d7b9ed36c35c1274.jpg,3165.0,0.73,0.646875,0.8777780000000001,0.397778
2195,Car,d868a0f8fd5704c3.jpg,787.0,0.63,0.06875,0.592058,0.098375
2196,Truck,7361dd8c77862f78.jpg,669.0,0.96,0.066875,0.986928,0.126984
2197,Person,a00f66d96ab42e8d.jpg,184.0,0.414375,0.175625,0.951219,0.090056
2198,Person,a00f66d96ab42e8d.jpg,185.0,0.999375,0.0,0.999062,0.306754
2199,Car,577cd863feb76886.jpg,930.0,0.999375,0.0,0.8618110000000001,0.067227
2200,Truck,f73a7cd8eed1ec0a.jpg,1395.0,0.868125,0.370625,0.79,0.5575
2201,Truck,f73a7cd8eed1ec0a.jpg,1396.0,0.106875,0.0,0.999167,0.6875
2202,Truck,f73a7cd8eed1ec0a.jpg,1397.0,0.3575,0.146875,0.756667,0.606667
2203,Truck,f73a7cd8eed1ec0a.jpg,1398.0,0.99375,0.83875,0.775833,0.644167
2204,Person,aeb96086d51ed51e.jpg,789.0,0.272857,0.028571,1.0,0.408994
2205,Person,aeb96086d51ed51e.jpg,790.0,0.942857,0.434286,0.997859,0.08779400000000001
2206,Person,9c2466bfb35d8327.jpg,2689.0,0.448357,0.239437,0.929688,0.564062
2207,Person,9c2466bfb35d8327.jpg,2690.0,0.528169,0.366197,0.720312,0.559375
2208,Person,9c2466bfb35d8327.jpg,2691.0,0.565728,0.424883,0.55,0.434375
2209,Person,9c2466bfb35d8327.jpg,2692.0,0.593897,0.462441,0.442187,0.35
2210,Car,6fe6af25c12ce10c.jpg,2142.0,0.999375,0.364375,0.713884,0.622889
2211,Car,b4a4575dc0777b1f.jpg,330.0,0.999062,0.463415,0.96375,0.61375
2212,Car,bc2112601e87a4ed.jpg,1148.0,0.999375,0.2825,0.7509359999999999,0.35206
2213,Truck,54bac9dc5019ba10.jpg,1081.0,0.835,0.201875,0.7525,0.2175
2214,Truck,54bac9dc5019ba10.jpg,1082.0,0.305,0.085625,0.7158329999999999,0.393333
2215,Truck,3a3d580ac35cc817.jpg,1148.0,0.241875,0.051875,0.864167,0.725833
2216,Person,43e5c99def386c90.jpg,1127.0,0.066993,0.019608,0.874183,0.423203
2217,Person,43e5c99def386c90.jpg,1128.0,0.143791,0.045752,0.395425,0.267974
2218,Person,43e5c99def386c90.jpg,1129.0,0.30719,0.15196099999999998,0.937908,0.429739
2219,Person,43e5c99def386c90.jpg,1130.0,0.477124,0.276144,0.99183,0.45098
2220,Person,43e5c99def386c90.jpg,1131.0,0.509804,0.426471,0.379085,0.187909
2221,Person,43e5c99def386c90.jpg,1132.0,0.6013069999999999,0.426471,0.998366,0.506536
2222,Person,43e5c99def386c90.jpg,1133.0,0.776144,0.663399,0.666667,0.45915
2223,Person,43e5c99def386c90.jpg,1134.0,0.998366,0.712418,0.998366,0.586601
2224,Person,43e5c99def386c90.jpg,1135.0,0.8611110000000001,0.714052,0.460784,0.20915
2225,Person,43e5c99def386c90.jpg,1136.0,0.772876,0.723856,0.197712,0.117647
2226,Truck,28f559e4bf88ea67.jpg,749.0,0.911875,0.078125,0.893797,0.036654
2227,Person,cafcc5c3330268a1.jpg,3176.0,0.694167,0.405,0.999375,0.22125
2228,Person,cafcc5c3330268a1.jpg,3177.0,0.946667,0.555,0.999375,0.288125
2229,Truck,de7de746a027c655.jpg,804.0,0.119375,0.011875,0.8931680000000001,0.698137
2230,Person,25762b3bca3372c0.jpg,100.0,0.575,0.4625,0.632075,0.358491
2231,Person,9906c9dd0a857580.jpg,2914.0,0.998366,0.6323529999999999,0.998366,0.143791
2232,Truck,8961e2143eb8e6c8.jpg,286.0,0.970625,0.5975,0.902439,0.424953
2233,Car,318cb22891f647d9.jpg,2028.0,0.999375,0.87875,0.8642989999999999,0.6943560000000001
2234,Person,3c7f303d1bb89f96.jpg,1366.0,0.48875,0.41625,0.6435270000000001,0.380863
2235,Person,3c7f303d1bb89f96.jpg,1367.0,0.695,0.208125,0.832083,0.32457800000000003
2236,Truck,fd7b83a1f87a8081.jpg,1152.0,0.92,0.053125,0.865,0.309167
2237,Car,c9ad219b5c288a61.jpg,411.0,0.4775,0.153125,0.753333,0.584167
2238,Car,c9ad219b5c288a61.jpg,412.0,0.494375,0.223125,0.6775,0.543333
2239,Car,c9ad219b5c288a61.jpg,413.0,0.51125,0.35875,0.680833,0.580833
2240,Car,c9ad219b5c288a61.jpg,414.0,0.52125,0.419375,0.65,0.584167
2241,Car,c9ad219b5c288a61.jpg,415.0,0.661875,0.51625,0.651667,0.579167
2242,Car,c9ad219b5c288a61.jpg,416.0,0.71,0.685625,0.611667,0.585833
2243,Car,c9ad219b5c288a61.jpg,417.0,0.999375,0.8475,0.999167,0.656667
2244,Truck,4428d8a8cf42cd23.jpg,1030.0,0.929688,0.0,0.88125,0.232812
2245,Car,7e2352a79a9355fc.jpg,1418.0,0.156875,0.0,0.348333,0.193333
2246,Car,7e2352a79a9355fc.jpg,1419.0,0.390625,0.000625,0.348333,0.095
2247,Car,7e2352a79a9355fc.jpg,1420.0,0.651875,0.499375,0.270833,0.1675
2248,Car,7e2352a79a9355fc.jpg,1421.0,0.936875,0.853125,0.224167,0.155833
2249,Person,bfc5557ccc07f903.jpg,2503.0,0.539014,0.207392,0.999061,0.028169
2250,Car,535436e6f17d6f17.jpg,1619.0,0.18375,0.0975,0.7709090000000001,0.663636
2251,Car,535436e6f17d6f17.jpg,1620.0,0.30125,0.1975,0.7036359999999999,0.62
2252,Car,535436e6f17d6f17.jpg,1621.0,0.54375,0.42375,0.82,0.685455
2253,Car,f54bfe043d687505.jpg,846.0,0.195625,0.0,0.299375,0.185
2254,Car,f54bfe043d687505.jpg,847.0,0.9375,0.115625,0.848125,0.31125
2255,Car,f54bfe043d687505.jpg,848.0,0.5925,0.3325,0.315,0.18875
2256,Car,f54bfe043d687505.jpg,849.0,0.773125,0.51875,0.313125,0.19
2257,Car,f54bfe043d687505.jpg,850.0,0.999375,0.759375,0.325,0.154375
2258,Person,d171f526d4915482.jpg,2370.0,0.335,0.221875,0.724395,0.426443
2259,Person,d171f526d4915482.jpg,2371.0,0.12875,0.024375,0.67784,0.443203
2260,Person,d171f526d4915482.jpg,2372.0,0.135,0.03625,0.445065,0.221601
2261,Person,d171f526d4915482.jpg,2373.0,0.24125,0.12875,0.700186,0.454376
2262,Person,d171f526d4915482.jpg,2374.0,0.23875,0.135,0.452514,0.223464
2263,Person,d171f526d4915482.jpg,2375.0,0.3525,0.24,0.44041,0.214153
2264,Person,d171f526d4915482.jpg,2376.0,0.4425,0.35125,0.707635,0.454376
2265,Person,d171f526d4915482.jpg,2377.0,0.44375,0.355,0.452514,0.221601
2266,Person,d171f526d4915482.jpg,2378.0,0.55875,0.4425,0.446927,0.223464
2267,Person,d171f526d4915482.jpg,2379.0,0.55875,0.44375,0.702048,0.44879
2268,Person,d171f526d4915482.jpg,2380.0,0.645,0.571875,0.394786,0.232775
2269,Person,d171f526d4915482.jpg,2381.0,0.695,0.64375,0.456238,0.256052
2270,Person,d171f526d4915482.jpg,2382.0,0.689375,0.645,0.703911,0.465549
2271,Person,d171f526d4915482.jpg,2383.0,0.734375,0.6925,0.736499,0.5512100000000001
2272,Person,d171f526d4915482.jpg,2384.0,0.734375,0.69375,0.5549350000000001,0.36406
2273,Person,d171f526d4915482.jpg,2385.0,0.84875,0.765,0.5,0.336127
2274,Person,d171f526d4915482.jpg,2386.0,0.843125,0.76625,0.685289,0.498138
2275,Person,d171f526d4915482.jpg,2387.0,0.90375,0.843125,0.683426,0.5251399999999999
2276,Person,d171f526d4915482.jpg,2388.0,0.91375,0.85,0.476723,0.332402
2277,Car,e5d108a25c63cac5.jpg,2006.0,0.061523,0.008789,0.608073,0.563802
2278,Car,e5d108a25c63cac5.jpg,2007.0,0.555664,0.5058590000000001,0.5976560000000001,0.53776
2279,Car,e5d108a25c63cac5.jpg,2008.0,0.8505860000000001,0.638672,0.6601560000000001,0.533854
2280,Car,26c25a8f0bf49756.jpg,1289.0,0.251046,0.0,0.94125,0.758125
2281,Person,382fdd422a923f4e.jpg,619.0,0.465625,0.3925,0.786453,0.408278
2282,Person,382fdd422a923f4e.jpg,620.0,0.999375,0.028125,0.8278459999999999,0.370649
2283,Car,b964cd083b3291c4.jpg,1927.0,0.999167,0.615,0.499375,0.26
2284,Car,b964cd083b3291c4.jpg,1928.0,0.999167,0.945833,0.32,0.280625
2285,Person,cc9df8564b460c0f.jpg,2775.0,0.834375,0.758125,0.436667,0.259167
2286,Person,cc9df8564b460c0f.jpg,2776.0,0.876875,0.825625,0.458333,0.345
2287,Person,61a08361843afdb5.jpg,2609.0,0.48375,0.0,0.997826,0.63913
2288,Person,61a08361843afdb5.jpg,2610.0,0.2175,0.00625,0.997826,0.8565219999999999
2289,Person,61a08361843afdb5.jpg,2611.0,0.194375,0.15875,0.86087,0.723913
2290,Person,61a08361843afdb5.jpg,2612.0,0.2325,0.193125,0.923913,0.713043
2291,Person,61a08361843afdb5.jpg,2613.0,0.2325,0.20875,0.7673909999999999,0.656522
2292,Person,61a08361843afdb5.jpg,2614.0,0.48375,0.240625,0.945652,0.63913
2293,Person,61a08361843afdb5.jpg,2615.0,0.819375,0.48375,0.967391,0.6195649999999999
2294,Person,61a08361843afdb5.jpg,2616.0,0.999375,0.775,0.995652,0.852174
2295,Car,b1397c7542c17132.jpg,2442.0,0.863125,0.088125,0.865833,0.354167
2296,Car,b1397c7542c17132.jpg,2443.0,0.48125,0.0,0.611667,0.36
2297,Car,b1397c7542c17132.jpg,2444.0,0.82625,0.775625,0.445833,0.356667
2298,Car,b1397c7542c17132.jpg,2445.0,0.9,0.805625,0.4325,0.355
2299,Car,b1397c7542c17132.jpg,2446.0,0.999375,0.93375,0.439167,0.353333
2300,Car,4e8261966044dbf1.jpg,1880.0,0.89,0.68125,0.633721,0.496124
2301,Car,4e62814edfe9e9ed.jpg,791.0,0.168125,0.11125,0.931667,0.8825
2302,Car,4e62814edfe9e9ed.jpg,792.0,0.174375,0.12125,0.999167,0.975
2303,Car,4e62814edfe9e9ed.jpg,793.0,0.275,0.22875,0.850833,0.800833
2304,Car,4e62814edfe9e9ed.jpg,794.0,0.39,0.36625,0.636667,0.609167
2305,Car,4e62814edfe9e9ed.jpg,795.0,0.39625,0.370625,0.664167,0.633333
2306,Car,4e62814edfe9e9ed.jpg,796.0,0.4075,0.3925,0.570833,0.55
2307,Car,4e62814edfe9e9ed.jpg,797.0,0.424375,0.4075,0.583333,0.565833
2308,Car,4e62814edfe9e9ed.jpg,798.0,0.445,0.43125,0.546667,0.531667
2309,Car,4e62814edfe9e9ed.jpg,799.0,0.47,0.43875,0.5225,0.460833
2310,Car,4e62814edfe9e9ed.jpg,800.0,0.4825,0.47375,0.48,0.470833
